CustomerID	Country	I	Iu	Imax	Mep	Lep	AvgUP	AvgCart	Icheap	Iavg	Iexp	CustomerType
14537.0	United Kingdom	120	10	178	4,15	1,06	2,963	0,08333333333333333	24	72	24	medium-spending
17279.0	United Kingdom	48	8	234	24,95	1,65	6,736666666666666	0,08333333333333333	3	39	6	medium-spending
14251.0	United Kingdom	1674	37	219	5,95	0,42	2,069230769230768	0,4166666666666667	1000	608	66	high-spending
12446.0	RSA	351	57	218	14,95	0,42	4,352631578947368	0,08333333333333333	162	113	76	high-spending
G571052	United Kingdom	1	1	286	0,39	0,39	0,39	0,08333333333333333	1	0	0	low-spending
12631.0	Finland	232	30	205	8,5	0,55	3,3550000000000013	0,08333333333333333	166	24	42	high-spending
14234.0	United Kingdom	963	122	242	7,5	0,04	1,591069182389936	0,3333333333333333	876	78	9	medium-spending
14975.0	United Kingdom	380	11	380	1,95	0,39	1,0154545454545454	0,08333333333333333	380	0	0	medium-spending
13853.0	United Kingdom	312	23	422	14,95	0,39	4,546086956521741	0,08333333333333333	108	130	74	high-spending
G571061	United Kingdom	170	67	487	29,17	0,79	6,886119402985075	0,08333333333333333	6	23	141	high-spending
16773.0	United Kingdom	171	23	15	9,95	0,39	2,7700000000000005	0,08333333333333333	151	12	8	medium-spending
16430.0	United Kingdom	103	6	57	6,95	1,65	4,358333333333333	0,08333333333333333	24	48	31	medium-spending
16793.0	United Kingdom	146	16	56	8,5	0,55	2,4268749999999994	0,08333333333333333	104	34	8	medium-spending
G571082	United Kingdom	192	98	20	16,63	0,42	3,6303061224489777	0,08333333333333333	102	46	44	high-spending
18130.0	United Kingdom	824	58	32	16,65	0,29	2,3695714285714287	0,25	671	132	21	medium-spending
17614.0	United Kingdom	238	97	25	12,75	0,19	2,2116	0,08333333333333333	167	51	20	medium-spending
13858.0	United Kingdom	75	11	2790	8,5	0,85	4,335454545454545	0,08333333333333333	24	38	13	medium-spending
G571119	United Kingdom	216	29	120	12,46	1,63	4,7748275862068965	0,08333333333333333	31	85	100	high-spending
14856.0	United Kingdom	714	65	3689	14,95	0,29	3,1328787878787865	0,25	542	130	42	medium-spending
14089.0	United Kingdom	134	13	96	8,25	0,65	2,207142857142857	0,08333333333333333	117	15	2	medium-spending
15478.0	United Kingdom	585	34	1008	12,5	0,39	3,5232608695652186	0,16666666666666666	287	216	82	high-spending
16413.0	United Kingdom	148	30	1420	14,95	0,63	2,5261290322580647	0,08333333333333333	114	17	17	medium-spending
13810.0	Germany	307	30	200	16,95	0,42	3,413437500000001	0,16666666666666666	172	76	59	medium-spending
16416.0	United Kingdom	672	59	1336	19,95	0,39	3,0419718309859145	0,25	582	45	45	medium-spending
13006.0	United Kingdom	55	4	328	12,75	0,19	5,295	0,08333333333333333	48	0	7	low-spending
17986.0	United Kingdom	10	1	1787	2,08	2,08	2,08	0,08333333333333333	0	10	0	low-spending
12454.0	Spain	1006	15	1325	41,75	1,25	7,282000000000001	0,08333333333333333	488	176	342	high-spending
G571256	United Kingdom	1	1	330	2,89	2,89	2,89	0,08333333333333333	0	1	0	low-spending
G571257	United Kingdom	183	100	216	24,96	0,42	4,386399999999998	0,08333333333333333	80	39	64	high-spending
14910.0	United Kingdom	238	25	144	9,95	0,39	2,884333333333333	0,3333333333333333	158	74	6	low-spending
16243.0	United Kingdom	110	49	306	85,0	0,19	5,841372549019607	0,16666666666666666	63	11	36	medium-spending
13878.0	United Kingdom	475	35	2274	16,95	0,29	4,655277777777777	0,08333333333333333	243	107	125	high-spending
16934.0	United Kingdom	399	59	3600	24,95	0,38	4,0256451612903215	0,16666666666666666	241	96	62	high-spending
15994.0	United Kingdom	177	31	756	16,95	0,85	3,3880000000000012	0,08333333333333333	96	49	32	medium-spending
14547.0	United Kingdom	2668	198	200	25,0	0,1	2,8737704918032856	0,6666666666666666	1937	576	155	high-spending
16052.0	United Kingdom	282	34	2096	9,95	0,21	2,4885294117647065	0,08333333333333333	243	24	15	medium-spending
15113.0	United Kingdom	2385	76	1700	8,5	0,29	2,1520202020202035	0,25	1864	414	107	high-spending
G571305	United Kingdom	176	57	1200	29,17	1,25	6,252631578947366	0,08333333333333333	33	23	120	high-spending
12475.0	Germany	532	35	581	7,95	0,04	2,510857142857143	0,08333333333333333	456	42	34	high-spending
16542.0	United Kingdom	46	5	175	5,75	1,65	3,0780000000000003	0,08333333333333333	12	32	2	low-spending
18042.0	United Kingdom	33	7	1828	11,95	1,65	5,45	0,08333333333333333	13	2	18	medium-spending
16563.0	United Kingdom	486	19	288	9,95	0,42	3,4152631578947363	0,08333333333333333	328	116	42	high-spending
17201.0	United Kingdom	268	38	1680	7,5	0,39	1,949	0,08333333333333333	244	14	10	medium-spending
17520.0	United Kingdom	365	30	1250	15,95	0,19	3,2976666666666667	0,08333333333333333	276	62	27	high-spending
13923.0	United Kingdom	185	20	320	8,5	0,42	2,9745	0,08333333333333333	108	64	13	medium-spending
16412.0	United Kingdom	73	25	2893	4,95	0,83	2,0728571428571434	0,08333333333333333	48	18	7	low-spending
17205.0	United Kingdom	884	13	1500	1,25	0,36	0,5253846153846153	0,08333333333333333	884	0	0	medium-spending
17534.0	United Kingdom	103	9	950	4,95	0,42	2,677777777777778	0,08333333333333333	49	38	16	medium-spending
15335.0	United Kingdom	80	34	48	8,5	0,29	2,816388888888889	0,08333333333333333	55	15	10	medium-spending
16737.0	United Kingdom	288	1	600	1,45	1,45	1,45	0,08333333333333333	288	0	0	medium-spending
17206.0	United Kingdom	76	7	768	3,75	2,08	2,788571428571429	0,08333333333333333	0	76	0	medium-spending
15066.0	United Kingdom	317	42	88	12,75	0,39	4,4604761904761885	0,08333333333333333	170	54	93	high-spending
17785.0	United Kingdom	67	13	784	8,5	0,42	2,563076923076923	0,08333333333333333	35	28	4	low-spending
16932.0	United Kingdom	87	44	60	8,25	0,42	2,1841509433962267	0,08333333333333333	56	23	8	medium-spending
16363.0	United Kingdom	52	5	600	8,5	0,83	2,9560000000000004	0,08333333333333333	36	12	4	low-spending
14830.0	United Kingdom	168	38	20	8,25	0,19	1,7471794871794868	0,08333333333333333	138	25	5	medium-spending
G571500	United Kingdom	60	29	1934	5,95	0,42	1,7258620689655173	0,08333333333333333	46	11	3	low-spending
17244.0	United Kingdom	616	31	916	4,25	0,29	1,7067741935483869	0,08333333333333333	453	139	24	high-spending
15355.0	United Kingdom	45	9	1702	8,25	2,95	6,114285714285716	0,16666666666666666	0	4	41	low-spending
G571508	United Kingdom	301	152	1764	29,17	0,42	3,6034210526315777	0,08333333333333333	163	67	71	high-spending
15598.0	United Kingdom	160	14	314	8,5	0,29	2,5564285714285706	0,08333333333333333	108	46	6	medium-spending
G571545	United Kingdom	9	6	300	1,65	0,85	1,25	0,08333333333333333	9	0	0	low-spending
15637.0	United Kingdom	128	15	114	5,95	0,29	3,026666666666667	0,08333333333333333	84	24	20	medium-spending
16848.0	United Kingdom	182	14	112	2,95	0,55	1,7100000000000002	0,08333333333333333	138	44	0	medium-spending
G571554	United Kingdom	312	32	2782	24,96	1,63	6,880303030303029	0,08333333333333333	14	168	130	high-spending
15678.0	United Kingdom	184	12	28	3,75	0,85	2,04	0,08333333333333333	56	128	0	medium-spending
14015.0	United Kingdom	378	20	1920	5,95	0,72	3,1069999999999998	0,08333333333333333	190	128	60	high-spending
13594.0	United Kingdom	359	26	4752	4,95	0,1	1,5953846153846158	0,08333333333333333	324	30	5	medium-spending
15327.0	United Kingdom	116	10	1776	12,75	0,42	4,397000000000001	0,08333333333333333	109	0	7	medium-spending
G571652	Hong Kong	87	9	32	8,95	0,42	2,8766666666666665	0,08333333333333333	74	8	5	low-spending
14861.0	United Kingdom	117	6	1418	4,95	0,38	2,7349999999999994	0,08333333333333333	102	0	15	low-spending
14554.0	United Kingdom	1478	147	16	24,95	0,29	2,7568518518518506	0,3333333333333333	1172	191	115	high-spending
12611.0	Italy	846	65	192	11,95	0,39	2,675076923076922	0,08333333333333333	692	104	50	high-spending
14179.0	United Kingdom	330	135	140	12,75	0,29	2,8135757575757543	0,16666666666666666	215	73	42	medium-spending
12863.0	United Kingdom	188	5	2414	8,5	0,72	3,374	0,08333333333333333	136	0	52	high-spending
15604.0	United Kingdom	159	17	144	4,95	0,65	1,5435294117647056	0,08333333333333333	138	18	3	medium-spending
G571703	United Kingdom	1	1	101	2,08	2,08	2,08	0,08333333333333333	0	1	0	low-spending
G571713	United Kingdom	274	125	36	24,96	0,42	3,797039999999998	0,08333333333333333	149	47	78	high-spending
G571714	United Kingdom	158	83	102	14,96	0,42	3,387831325301204	0,08333333333333333	82	37	39	medium-spending
G571716	United Kingdom	284	131	25	29,13	0,42	3,577099236641218	0,08333333333333333	158	89	37	high-spending
14381.0	United Kingdom	146	56	1	5,95	0,55	1,627857142857143	0,08333333333333333	132	11	3	medium-spending
12572.0	Germany	446	52	52	16,95	0,1	3,752931034482757	0,16666666666666666	302	86	58	medium-spending
16123.0	United Kingdom	170	16	8	9,95	0,42	3,1075000000000013	0,08333333333333333	132	12	26	medium-spending
16851.0	United Kingdom	271	17	116	4,95	0,29	1,9635	0,25	240	18	13	low-spending
17148.0	United Kingdom	82	9	63	2,95	0,85	1,62	0,08333333333333333	70	12	0	low-spending
17549.0	United Kingdom	210	5	566	7,95	0,29	1,7666666666666668	0,16666666666666666	204	0	6	low-spending
17973.0	United Kingdom	176	15	128	7,95	0,12	3,244	0,08333333333333333	132	0	44	medium-spending
15610.0	United Kingdom	66	6	89	2,89	1,25	1,8733333333333333	0,08333333333333333	40	26	0	low-spending
15853.0	United Kingdom	135	29	32	4,15	0,42	1,4693333333333334	0,08333333333333333	115	18	2	low-spending
G571797	United Kingdom	206	83	17	24,96	0,79	6,377831325301205	0,08333333333333333	13	36	157	high-spending
18019.0	United Kingdom	7	5	3	9,95	3,75	5,71	0,08333333333333333	0	1	6	low-spending
14698.0	United Kingdom	615	148	123	12,75	0,19	2,8727142857142853	0,4166666666666667	439	102	74	medium-spending
15468.0	United Kingdom	155	24	127	10,4	0,83	4,485833333333334	0,16666666666666666	52	74	29	medium-spending
16826.0	United Kingdom	158	22	77	12,75	0,82	3,9850000000000008	0,08333333333333333	118	8	32	medium-spending
G571891	United Kingdom	1	1	233	1,65	1,65	1,65	0,08333333333333333	1	0	0	low-spending
G571894	United Kingdom	2	2	62	4,25	1,25	2,75	0,08333333333333333	1	0	1	low-spending
17824.0	United Kingdom	408	13	231	3,75	0,29	1,0692307692307692	0,08333333333333333	400	8	0	medium-spending
12522.0	Germany	192	10	279	4,95	0,04	2,401	0,16666666666666666	170	16	6	low-spending
15803.0	United Kingdom	290	8	20	4,15	0,85	1,74875	0,08333333333333333	260	24	6	medium-spending
15006.0	United Kingdom	301	120	105	9,95	0,12	1,896853146853145	0,08333333333333333	231	41	29	high-spending
17350.0	United Kingdom	795	66	304	12,5	0,19	2,4407042253521127	0,3333333333333333	610	121	64	medium-spending
14799.0	United Kingdom	146	13	151	9,95	0,12	4,889230769230768	0,08333333333333333	131	0	15	low-spending
G571929	United Kingdom	1	1	135	3,75	3,75	3,75	0,08333333333333333	0	1	0	low-spending
G571930	United Kingdom	1	1	92	4,95	4,95	4,95	0,08333333333333333	0	0	1	low-spending
G571931	United Kingdom	296	136	94	24,96	0,42	3,739117647058821	0,08333333333333333	104	107	85	high-spending
G571932	United Kingdom	1	1	129	1,65	1,65	1,65	0,08333333333333333	1	0	0	low-spending
15814.0	United Kingdom	1271	63	212	35,95	0,19	3,2848611111111135	0,3333333333333333	970	246	55	high-spending
16260.0	United Kingdom	311	18	115	12,5	1,25	5,366666666666666	0,08333333333333333	124	116	71	high-spending
14638.0	United Kingdom	166	16	182	12,5	0,83	4,159375	0,08333333333333333	88	58	20	medium-spending
17354.0	United Kingdom	1006	15	165	4,15	0,19	1,406875	0,08333333333333333	999	0	7	high-spending
15664.0	United Kingdom	157	17	165	12,5	0,83	4,165294117647059	0,08333333333333333	108	28	21	medium-spending
13245.0	United Kingdom	125	16	96	12,75	0,85	6,23125	0,08333333333333333	66	16	43	medium-spending
14923.0	United Kingdom	418	44	226	12,75	0,29	3,4456818181818183	0,08333333333333333	300	82	36	high-spending
16177.0	United Kingdom	95	15	202	10,4	1,25	5,41	0,08333333333333333	60	0	35	medium-spending
13366.0	United Kingdom	144	1	186	0,39	0,39	0,39	0,08333333333333333	144	0	0	low-spending
16284.0	United Kingdom	544	87	350	8,5	0,29	2,118440366972476	0,16666666666666666	440	72	32	medium-spending
16846.0	United Kingdom	135	11	400	8,25	0,42	2,6618181818181816	0,08333333333333333	97	36	2	medium-spending
14484.0	United Kingdom	210	14	218	4,15	0,42	2,0957142857142856	0,08333333333333333	156	48	6	medium-spending
13897.0	United Kingdom	200	17	388	4,15	0,39	1,9476470588235293	0,08333333333333333	164	24	12	medium-spending
14585.0	United Kingdom	91	29	34	8,5	0,39	1,9896551724137927	0,08333333333333333	47	43	1	low-spending
17125.0	United Kingdom	291	34	160	12,75	0,04	3,4685	0,08333333333333333	251	29	11	medium-spending
G572097	United Kingdom	2	2	269	2,1	1,65	1,875	0,08333333333333333	1	1	0	low-spending
G572099	United Kingdom	4	1	118	1,25	1,25	1,25	0,08333333333333333	4	0	0	low-spending
15836.0	United Kingdom	26	10	299	25,0	1,69	9,244000000000002	0,08333333333333333	14	0	12	low-spending
16313.0	United Kingdom	165	16	285	8,5	0,38	3,0981250000000005	0,16666666666666666	122	36	7	low-spending
13460.0	United Kingdom	286	16	407	4,25	0,39	1,0600000000000005	0,16666666666666666	272	10	4	low-spending
12403.0	Denmark	94	4	552	4,95	4,15	4,3500000000000005	0,08333333333333333	0	0	94	medium-spending
G572185	United Kingdom	276	31	145	12,46	1,63	5,728064516129029	0,08333333333333333	8	163	105	high-spending
14967.0	United Kingdom	140	6	109	4,95	1,25	2,9250000000000003	0,08333333333333333	24	56	60	high-spending
15286.0	United Kingdom	55	3	131	4,95	4,15	4,45	0,08333333333333333	0	0	55	medium-spending
G572190	United Kingdom	1	1	90	2,08	2,08	2,08	0,08333333333333333	0	1	0	low-spending
17832.0	United Kingdom	208	61	45	5,95	0,12	1,1116393442622954	0,08333333333333333	198	1	9	low-spending
12646.0	USA	897	43	2	12,75	0,65	2,3871111111111114	0,16666666666666666	756	94	47	high-spending
16015.0	United Kingdom	908	145	144	8,25	0,08	1,2515469613259658	0,25	875	17	16	medium-spending
16311.0	United Kingdom	394	35	111	12,75	0,39	2,473513513513514	0,16666666666666666	306	64	24	medium-spending
15740.0	United Kingdom	152	9	117	4,15	0,29	2,4722222222222228	0,08333333333333333	120	18	14	low-spending
13974.0	United Kingdom	249	28	12	5,95	0,82	2,1967857142857152	0,08333333333333333	186	48	15	medium-spending
15677.0	United Kingdom	319	33	30	14,95	0,55	3,582121212121212	0,08333333333333333	238	36	45	high-spending
15000.0	United Kingdom	218	76	109	8,25	0,29	2,8345454545454536	0,08333333333333333	119	64	35	high-spending
16017.0	United Kingdom	102	26	22	19,95	1,25	2,675625	0,08333333333333333	65	34	3	medium-spending
13471.0	United Kingdom	1590	214	145	16,95	0,39	2,507538461538463	0,3333333333333333	1259	219	112	high-spending
13598.0	United Kingdom	58	33	132	12,75	0,85	3,3560000000000016	0,08333333333333333	22	19	17	medium-spending
18005.0	United Kingdom	93	52	173	16,95	0,19	3,1863333333333324	0,16666666666666666	55	16	22	low-spending
15427.0	United Kingdom	1013	233	184	12,5	0,19	2,1190522875817	0,25	788	180	45	high-spending
15022.0	United Kingdom	543	96	154	39,95	0,12	2,961037037037037	0,3333333333333333	384	80	79	medium-spending
17111.0	United Kingdom	302	29	114	8,5	0,21	1,8419999999999999	0,08333333333333333	276	22	4	medium-spending
17836.0	United Kingdom	87	22	182	2,95	0,29	1,4086956521739131	0,08333333333333333	80	7	0	low-spending
14629.0	United Kingdom	380	133	146	16,65	0,19	3,7388157894736813	0,16666666666666666	242	52	86	high-spending
15592.0	United Kingdom	354	24	236	4,95	0,29	1,5645833333333332	0,08333333333333333	330	12	12	medium-spending
15277.0	United Kingdom	205	12	185	4,95	0,29	1,7708333333333333	0,08333333333333333	181	20	4	medium-spending
16491.0	United Kingdom	478	39	191	11,95	0,42	2,54974358974359	0,08333333333333333	370	68	40	high-spending
15516.0	United Kingdom	27	15	115	8,5	0,39	2,7786666666666666	0,25	14	10	3	low-spending
14764.0	United Kingdom	190	6	205	2,1	0,85	1,4916666666666665	0,08333333333333333	158	32	0	medium-spending
15142.0	United Kingdom	365	26	273	8,25	0,39	2,419230769230769	0,08333333333333333	297	52	16	high-spending
17344.0	United Kingdom	66	31	164	12,5	0,42	2,8334375000000014	0,08333333333333333	33	27	6	medium-spending
18240.0	United Kingdom	126	6	345	5,95	0,12	3,928333333333333	0,08333333333333333	48	0	78	medium-spending
17081.0	United Kingdom	78	55	256	12,5	0,42	3,7953125	0,16666666666666666	23	23	32	low-spending
14474.0	United Kingdom	140	29	217	16,65	0,42	6,5279310344827595	0,08333333333333333	62	34	44	high-spending
14139.0	United Kingdom	510	26	191	11,95	0,29	1,4576923076923085	0,08333333333333333	484	24	2	medium-spending
G572515	United Kingdom	13	2	132	0,85	0,65	0,75	0,08333333333333333	13	0	0	low-spending
15844.0	United Kingdom	134	11	482	10,95	0,29	1,7936363636363641	0,08333333333333333	132	0	2	low-spending
13176.0	United Kingdom	453	66	192	16,95	0,14	2,777499999999999	0,08333333333333333	392	42	19	high-spending
G572540	United Kingdom	221	80	235	24,96	0,83	6,986125000000001	0,08333333333333333	7	43	171	high-spending
G572549	United Kingdom	262	96	132	24,96	0,39	3,7133333333333303	0,08333333333333333	184	27	51	high-spending
G572550	United Kingdom	252	133	133	20,79	0,42	3,909172932330824	0,08333333333333333	105	81	66	high-spending
G572553	United Kingdom	341	142	314	41,63	0,42	3,871760563380284	0,08333333333333333	129	141	71	high-spending
12398.0	Switzerland	1389	84	384	7,95	0,39	1,540238095238096	0,08333333333333333	1253	94	42	high-spending
15345.0	United Kingdom	81	20	172	19,95	1,25	7,730499999999998	0,08333333333333333	12	36	33	medium-spending
16708.0	United Kingdom	285	27	40	16,95	0,55	3,3644444444444437	0,08333333333333333	164	102	19	high-spending
15963.0	United Kingdom	298	26	224	9,95	0,65	2,41	0,16666666666666666	256	28	14	medium-spending
18045.0	United Kingdom	142	43	653	8,5	0,29	2,6068085106382983	0,08333333333333333	114	19	9	medium-spending
13182.0	United Kingdom	201	11	300	1,25	0,42	0,6854545454545454	0,08333333333333333	201	0	0	low-spending
G572680	Portugal	65	15	222	3,75	0,39	1,6886666666666663	0,08333333333333333	56	9	0	low-spending
15158.0	United Kingdom	198	7	266	3,75	0,39	1,85	0,08333333333333333	102	96	0	medium-spending
13028.0	United Kingdom	798	40	321	2,08	0,29	1,0140000000000002	0,16666666666666666	788	10	0	medium-spending
G572704	United Kingdom	164	24	328	12,46	1,63	4,821666666666665	0,08333333333333333	21	54	89	high-spending
13978.0	United Kingdom	315	14	108	4,95	0,12	1,2106666666666668	0,16666666666666666	290	24	1	low-spending
16056.0	United Kingdom	347	66	322	12,75	0,39	3,7658823529411753	0,08333333333333333	243	61	43	high-spending
G572758	United Kingdom	302	132	250	58,29	0,42	4,5124999999999975	0,08333333333333333	140	98	64	high-spending
12812.0	Japan	164	15	173	4,25	0,55	2,0686666666666667	0,08333333333333333	124	36	4	medium-spending
16071.0	United Kingdom	180	21	193	9,95	0,42	2,737142857142857	0,08333333333333333	128	46	6	medium-spending
14539.0	United Kingdom	428	31	245	8,5	0,14	2,0790625	0,16666666666666666	348	69	11	medium-spending
14550.0	United Kingdom	394	38	197	9,95	0,39	2,184375000000001	0,16666666666666666	227	160	7	medium-spending
17712.0	United Kingdom	215	29	286	39,95	0,65	4,665172413793104	0,08333333333333333	143	46	26	high-spending
14102.0	United Kingdom	961	35	268	12,5	0,55	2,0744303797468358	0,4166666666666667	938	9	14	medium-spending
14598.0	United Kingdom	189	49	186	4,95	0,29	1,5216000000000005	0,08333333333333333	161	25	3	medium-spending
15320.0	United Kingdom	326	36	96	8,5	0,29	3,063611111111112	0,08333333333333333	281	30	15	medium-spending
16415.0	United Kingdom	187	45	214	9,95	0,29	1,817592592592593	0,08333333333333333	162	21	4	medium-spending
G572883	United Kingdom	4	1	140	1,65	1,65	1,65	0,08333333333333333	4	0	0	low-spending
12448.0	Spain	240	21	133	65,0	0,19	4,9019047619047615	0,08333333333333333	210	24	6	medium-spending
G572897	United Kingdom	252	83	195	20,79	0,79	5,850602409638553	0,08333333333333333	4	53	195	high-spending
12827.0	United Kingdom	197	19	195	4,95	0,42	2,8680000000000008	0,25	140	14	43	low-spending
16345.0	United Kingdom	289	35	140	50,0	0,19	4,295526315789473	0,08333333333333333	200	58	31	high-spending
15993.0	United Kingdom	2045	334	151	12,75	0,19	2,2351361161524568	0,5833333333333334	1723	199	123	medium-spending
17895.0	United Kingdom	130	15	308	8,25	0,19	1,860625	0,08333333333333333	124	4	2	low-spending
15948.0	United Kingdom	567	51	220	5,95	0,42	2,5215	0,16666666666666666	413	124	30	high-spending
15659.0	United Kingdom	111	11	203	8,25	0,85	5,45909090909091	0,08333333333333333	84	0	27	medium-spending
18154.0	United Kingdom	255	15	220	12,75	0,85	2,826190476190477	0,16666666666666666	208	40	7	medium-spending
12630.0	Finland	542	59	324	16,95	0,29	3,340806451612902	0,16666666666666666	378	122	42	high-spending
13363.0	United Kingdom	708	46	343	8,95	0,12	2,245517241379312	0,16666666666666666	574	96	38	medium-spending
18276.0	United Kingdom	186	14	238	8,25	0,65	2,482142857142857	0,08333333333333333	138	34	14	medium-spending
17684.0	United Kingdom	145	15	270	10,95	0,19	2,9160000000000004	0,08333333333333333	120	12	13	medium-spending
17878.0	United Kingdom	401	26	334	9,95	0,29	2,2461538461538457	0,08333333333333333	351	40	10	medium-spending
14752.0	United Kingdom	260	5	340	4,95	0,72	2,5040000000000004	0,08333333333333333	240	8	12	medium-spending
G573025	United Kingdom	2	2	411	4,95	1,25	3,1	0,08333333333333333	1	0	1	low-spending
16847.0	United Kingdom	78	12	258	8,25	0,85	3,3075	0,08333333333333333	36	26	16	medium-spending
14971.0	United Kingdom	644	144	158	15,95	0,21	3,102062499999997	0,25	487	90	67	medium-spending
17545.0	United Kingdom	341	122	276	12,75	0,06	2,4860689655172394	0,25	245	64	32	medium-spending
16026.0	United Kingdom	243	30	216	3,25	0,42	1,285625	0,08333333333333333	233	10	0	medium-spending
16513.0	United Kingdom	407	33	154	5,45	0,42	2,590571428571429	0,3333333333333333	236	104	67	medium-spending
12430.0	Norway	116	10	238	11,95	0,42	2,8480000000000003	0,08333333333333333	84	20	12	medium-spending
14357.0	United Kingdom	148	39	20	9,95	0,29	1,9502439024390248	0,08333333333333333	107	32	9	medium-spending
16855.0	United Kingdom	164	19	173	12,75	0,85	3,739473684210527	0,16666666666666666	126	28	10	medium-spending
G573137	United Kingdom	169	108	72	24,96	0,42	4,310740740740738	0,08333333333333333	59	60	50	high-spending
16680.0	United Kingdom	94	10	262	8,5	1,25	3,03	0,08333333333333333	90	0	4	medium-spending
18035.0	United Kingdom	611	44	349	16,95	0,39	2,4673584905660384	0,25	576	27	8	medium-spending
G573154	Hong Kong	92	5	102	4,95	0,65	2,87	0,08333333333333333	60	20	12	medium-spending
16648.0	United Kingdom	281	19	80	4,25	0,42	1,2542105263157897	0,08333333333333333	277	0	4	medium-spending
16164.0	United Kingdom	433	27	180	19,95	0,39	2,433529411764706	0,25	234	197	2	medium-spending
14218.0	United Kingdom	160	12	313	2,95	0,19	1,4400000000000002	0,08333333333333333	128	32	0	medium-spending
G573174	United Kingdom	3	2	50	1,25	0,21	0,73	0,08333333333333333	3	0	0	low-spending
15096.0	United Kingdom	120	11	293	12,5	0,83	3,1118181818181814	0,08333333333333333	92	24	4	medium-spending
G573176	United Kingdom	4	4	418	0,85	0,39	0,6275	0,08333333333333333	4	0	0	low-spending
G573181	United Kingdom	1	1	218	2,08	2,08	2,08	0,08333333333333333	0	1	0	low-spending
G573267	United Kingdom	8	6	226	8,5	1,25	3,78	0,08333333333333333	2	1	5	low-spending
G573274	United Kingdom	277	31	30	16,63	1,63	6,453225806451613	0,08333333333333333	18	137	122	high-spending
18030.0	United Kingdom	67	8	128	24,95	0,85	6,705555555555555	0,16666666666666666	30	30	7	low-spending
G573286	Switzerland	181	26	60	4,15	0,19	1,5575	0,08333333333333333	172	7	2	medium-spending
G573290	Switzerland	2	2	18	3,75	3,75	3,75	0,08333333333333333	0	2	0	low-spending
14416.0	United Kingdom	326	13	70	3,75	0,42	1,6685714285714286	0,16666666666666666	288	38	0	medium-spending
G573308	United Kingdom	4	4	48	9,95	2,95	7,774999999999999	0,08333333333333333	0	1	3	low-spending
G573310	United Kingdom	2	1	134	1,63	1,63	1,63	0,08333333333333333	2	0	0	low-spending
G573313	United Kingdom	4	3	70	10,79	2,46	5,236666666666666	0,08333333333333333	0	3	1	low-spending
17839.0	United Kingdom	285	50	175	5,95	0,42	1,7505357142857154	0,08333333333333333	247	34	4	medium-spending
16601.0	United Kingdom	131	28	288	14,95	0,39	3,162	0,08333333333333333	98	22	11	medium-spending
12912.0	United Kingdom	670	17	171	8,25	0,85	2,7191666666666663	0,4166666666666667	304	354	12	medium-spending
13278.0	United Kingdom	537	46	135	14,95	0,14	1,9269565217391311	0,08333333333333333	486	46	5	high-spending
14582.0	United Kingdom	73	6	243	9,95	0,39	3,39	0,08333333333333333	54	12	7	low-spending
15748.0	United Kingdom	51	19	126	9,95	1,06	3,736190476190477	0,08333333333333333	25	12	14	low-spending
16079.0	United Kingdom	864	18	169	12,5	0,42	2,9714285714285715	0,25	568	286	10	medium-spending
17590.0	United Kingdom	827	161	178	16,95	0,12	2,6754999999999973	0,25	576	195	56	high-spending
15054.0	United Kingdom	198	105	289	8,25	0,19	1,7128070175438586	0,16666666666666666	132	59	7	low-spending
14158.0	United Kingdom	781	41	134	9,95	0,19	1,5365853658536592	0,08333333333333333	761	8	12	high-spending
15385.0	United Kingdom	161	12	73	8,25	0,42	2,22	0,08333333333333333	81	78	2	medium-spending
16506.0	United Kingdom	42	3	166	2,95	1,65	2,183333333333333	0,16666666666666666	30	12	0	low-spending
14295.0	United Kingdom	84	5	194	2,1	1,25	1,93	0,08333333333333333	12	72	0	medium-spending
13822.0	United Kingdom	611	90	148	16,65	0,04	1,7905208333333331	0,16666666666666666	499	104	8	medium-spending
18067.0	United Kingdom	189	36	109	12,5	0,85	2,8329729729729736	0,08333333333333333	139	27	23	medium-spending
16190.0	United Kingdom	88	6	230	29,95	0,63	7,186666666666667	0,08333333333333333	64	18	6	medium-spending
15444.0	United Kingdom	764	191	1	12,75	0,12	2,80082191780822	0,16666666666666666	543	156	65	high-spending
13607.0	United Kingdom	290	93	31	12,75	0,19	3,1506122448979568	0,08333333333333333	168	79	43	high-spending
12581.0	Germany	160	14	35	9,95	0,42	1,8135714285714288	0,08333333333333333	153	6	1	medium-spending
15360.0	United Kingdom	223	13	73	4,95	0,42	2,3515384615384614	0,08333333333333333	168	40	15	medium-spending
13103.0	United Kingdom	82	8	270	8,5	0,95	3,9675	0,08333333333333333	64	0	18	medium-spending
G573426	United Kingdom	140	21	514	17,88	1,63	5,774285714285713	0,08333333333333333	1	107	32	high-spending
15667.0	United Kingdom	240	13	2	3,45	0,39	1,5553846153846154	0,08333333333333333	192	48	0	medium-spending
13651.0	United Kingdom	32	5	288	7,95	1,45	4,27	0,08333333333333333	24	4	4	low-spending
12552.0	Italy	85	19	20	14,95	0,42	7,49	0,08333333333333333	41	18	26	medium-spending
G573540	United Kingdom	1	1	257	6,25	6,25	6,25	0,08333333333333333	0	0	1	low-spending
G573553	United Kingdom	148	66	489	24,96	0,79	6,26151515151515	0,08333333333333333	13	43	92	high-spending
